"file","variable"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","col_grad"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","col_state"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","col_unitid"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","col_zip"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","completed"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","count"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","county_fips"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","cum_workers"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","dist"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","distance_metres"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","distance_mi"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","emp_2023"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","ever_leave_cbsa_col"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","ever_leave_cbsa_hs"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","ever_leave_state_col"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","ever_leave_state_hs"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","get"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","group"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","growth_avg_1"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","growth_avg_3"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","growth_avg_5"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","growth_avg_7"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","hs_cbsa"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","hs_state"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","hs_unitid"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","last_3"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","lat"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","lat_end"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","lat_start"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","lng"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","lng_end"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","lng_start"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","mid_1"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","N"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","ONET SOC 2018 Code"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","ONET SOC 2018 Title"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","OPR Job Rating"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","prestige"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","prestige_bin"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","prestige_imp"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","prestige_imp_2"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","ptile_growth_avg_1"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","ptile_growth_avg_3"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","ptile_growth_avg_5"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","ptile_growth_avg_7"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","ptile_shock_avg_1"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","ptile_shock_avg_3"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","ptile_shock_avg_5"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","ptile_shock_avg_7"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","random_value"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","same_cbsa_col"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","same_cbsa_hs"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","same_state_col"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","same_state_hs"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","shock_avg_1"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","shock_avg_3"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","shock_avg_5"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","shock_avg_7"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","shr"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","shr_ba"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","shr_li"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","soc_2"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","soc_2_title"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","soc_3"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","soc_3_title"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","soc_code_mode"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","soc_title"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","socp"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","socp_raw"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","state_mode"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","type"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","unified_cbsa"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","unitid"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","years"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","yrs_included"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","ZIP"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","zipcode"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","!="
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","."
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","..complete_cols"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd",".N"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd",".SD"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","|"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","=="
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","avg_acceptance"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","birth"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","col_cbsa_code"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","col_end"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","col_end_numeric"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","col_major"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","col_name"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","col_state"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","col_unitid"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","dist"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","ever_leave_cbsa_col"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","ever_leave_cbsa_hs_10"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","ever_leave_state_hs_10"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","hs_cbsa"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","hs_cbsa_code"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","hs_col_diff_cbsa"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","hs_name"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","hs_shock_1"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","hs_shock_quartile"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","hs_state"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","in_state"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","inst_group_in_state"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","instate"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","k_mean"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","mean"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","mobility_rate"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","N"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","outsample_cbsa_10"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","par_mean"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","region"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","regression_cbsa_10"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","return_within_5"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","same_cbsa_col_10"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","same_cbsa_hs_10"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","same_state_col_10"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","same_state_hs_10"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","soc_code_mode"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","state.abb"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","state.region"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","transfer"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","unitid"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","V1"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","..instrument_cols"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd",".N"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","avg"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","cohorts"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","col_end"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","col_end_numeric"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","difference"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","ever_leave_cbsa_hs"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","ever_leave_state_hs"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","geo"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","hs_cbsa"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","hs_semi_elasticity"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","inst_group"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","leavers"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","paste"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","paste0"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","pred_leavers"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","pred_returners"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","pred_shr_returners"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","pred_shr_returners_base"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","regression"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","regression_cbsa_10"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","returners"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","same_cbsa_hs"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","same_state_hs"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","shock_avg_1"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","shr_returners"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","total_non_stayers"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd",".N"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd",".SD"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","all_migrants"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","amenity"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","birth"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","cbsa"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","cbsa_code"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","cbsa_core"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","cbsa_li_crosswalk"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","cbsa_mode"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","Characteristic"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","coefficient"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","cohorts"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","col_cbsa_code"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","col_end"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","col_end_bin"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","col_end_numeric"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","col_in_not_hs_cbsa"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","col_state"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","col_unitid"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","count"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","dest_loc"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","dest_ties"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","destination"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","difference_cbsa_alt"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","ever_leave_cbsa_col_10"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","ever_leave_cbsa_hs"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","ever_leave_cbsa_hs_10"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","ever_leave_state_hs"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","ever_leave_state_hs_10"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","frequency"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","geos"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","hs_cbsa"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","hs_cbsa_code"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","hs_col_diff_cbsa"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","hs_shock_7"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","hs_shock_7_bin"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","hs_state"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","in_state"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","instate"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","IPEDSMatch"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","li_shr"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","li_total_college"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","local_ties"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","microdata"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","migration"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","n"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","N"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","net"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","net_norm"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","no_ties"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","num_bins"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","ope_unit_crosswalk"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","orig_loc"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","orig_ties"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","origin"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","PEPSSchname"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","pred_shr_returners_cbsa"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","prestige_bin"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","regression"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","regression_cbsa_10"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","regression_state_10"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","return_col_only"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","return_hs_col"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","return_hs_only"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","return_no_ties"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","return_to_both"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","same_cbsa_col_10"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","same_cbsa_hs"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","same_cbsa_hs_10"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","same_cbsa_prop"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","same_cbsa_prop_is"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","same_cbsa_prop_oos"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","same_state_col_10"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","same_state_hs"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","same_state_hs_10"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","same_state_prop"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","same_state_prop_is"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","same_state_prop_oos"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","sample"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","shr_bin"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","shr_cbsa"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","shr_col"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","shr_instate_li"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","shr_returners_cbsa"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","soc_code_mode"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","specification"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","state"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","state_mode"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","stay_hs_col"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","stay_hs_only"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","std_error"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","total_destination"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","total_origin"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","unitid"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","user_id"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","variable"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","year"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","year_after_grad"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","years_since_grad"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","%in%"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","...1"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","..relevant_cols"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd",".N"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd",".SD"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","=="
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","adj_yrs_inc"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","age"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","as.character"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","avg_1"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","avg_3"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","avg_5"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","avg_7"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","birth"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","cbsa"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","CBSA Title"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","cbsa_actual"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","cbsa_code"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","cbsa_core"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","cbsa_li_crosswalk"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","cbsa_shock_ptile"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","col_end"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","col_hs_same_lm"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","col_in_not_hs_cbsa"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","col_type"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","color_list"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","count"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","county_laea"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","destination"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","difference_cbsa_alt"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","difference_state_alt"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","dist"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","Distance"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","distance_mi"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","estimate"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","FIPS State Code"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","geo"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","GEOID"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","geometry"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","hs_cbsa"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","hs_cbsa_code"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","hs_shock_7_bin"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","hs_state"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","in_state"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","inst_group"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","institutional_characteristics"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","li_prop"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","li_total"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","map"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","max_post_grad"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","metric"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","min_post_grad"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","n"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","n_grad"
